  -1.4052473072245775E-004 -0.14062489112061716      -0.18690903929414304      -0.20573991538577197      -0.21487953540033189      -0.21990370669988835      -0.22290747633472563      -0.22481494352505038      -0.22608654676834661      -0.22697201419497759      -0.22761485771375334      -0.22810094101021861      -0.22848315888716186      -0.22879482442570520      -0.22905728502831124      -0.22928440858696320      -0.22948529337580936      -0.22966593384637335      -0.22983025566501780      -0.22998076153960767      -0.23011893326708588      -0.23024548023482794      -0.23036049267722092      -0.23046354005887082      -0.23055374627788083      -0.23062987174911598      -0.23069043747690898      -0.23073393915123219      -0.23075922331237564      -0.23076613888316189      -0.23075664731400281      -0.23073669457614088      -0.23071935993319670      -0.23073018577485982      -0.23081635134461109      -0.23106294971541530      -0.23162334624181824      -0.23278042613498329      -0.23508552670426397      -0.23972741753343740      -0.24970457502915622     
  0.14035598635543556       -1.2990597899076306E-004  -7.5053506663228298E-002 -0.11587266466200052      -0.13926025402686726      -0.15337701357842448      -0.16230191344277323      -0.16817726039149328      -0.17218897449674486      -0.17502452350621311      -0.17709760300669686      -0.17866460008686680      -0.17988813211253607      -0.18087325873278814      -0.18168886627569769      -0.18238065555401128      -0.18297920288160796      -0.18350504542591572      -0.18397192751593394      -0.18438889068913511      -0.18476162950800301      -0.18509338241548079      -0.18538553725028706      -0.18563808060423703      -0.18584999630621368      -0.18601971531473360      -0.18614573623659680      -0.18622757620016195      -0.18626728472144016      -0.18627187546657353      -0.18625723270329075      -0.18625438571197428      -0.18631961768022975      -0.18655088434542932      -0.18711486711456971      -0.18829254709845600      -0.19055842956498026      -0.19472408732339730      -0.20221136409161744      -0.21559771826235163      -0.23972741753343740     
  0.18665163536477536        7.4802355338404958E-002  -1.2258768796580277E-004  -4.8348337054389567E-002  -7.9371470693064161E-002  -9.9646208791710933E-002 -0.11319414654443616      -0.12247299937740230      -0.12899398798399275      -0.13370063384592967      -0.13719231697237966      -0.13985614232028354      -0.14194583882035516      -0.14362987043575792      -0.14502133735719624      -0.14619688059437763      -0.14720880875519704      -0.14809296999547250      -0.14887391213430234      -0.14956829559099383      -0.15018717656033509      -0.15073756735406363      -0.15122355448824543      -0.15164718318501436      -0.15200928365256594      -0.15231041239257515      -0.15255211018407699      -0.15273874238551244      -0.15288029930798075      -0.15299671715605534      -0.15312457251526546      -0.15332747210885067      -0.15371221996940676      -0.15445409908937435      -0.15583671625585716      -0.15831547291111114      -0.16261995234473403      -0.16992102308953960      -0.18210461259198851      -0.20221136409161744      -0.23508552670426042     
  0.20549326263575374       0.11562961149307860        4.8108734351405502E-002  -1.1820815068630530E-004  -3.3870975673699011E-002  -5.7426453468399252E-002  -7.3983923894700432E-002  -8.5776603758415781E-002  -9.4319972261847518E-002 -0.10063304116328808      -0.10540097286397110      -0.10908642440323835      -0.11200372620387267      -0.11436788748686855      -0.11632698042870615      -0.11798362774248261      -0.11940933795188435      -0.12065412465335967      -0.12175300104999742      -0.12273039911542583      -0.12360321600379809      -0.12438297010494281      -0.12507741247464566      -0.12569186062658666      -0.12623048610012333      -0.12669778841019586      -0.12710052554787765      -0.12745045129885391      -0.12776834528459879      -0.12809003589051038      -0.12847544601812011      -0.12902219553649275      -0.12988606304099015      -0.13131178077150096      -0.13367940704163139      -0.13757413292170462      -0.14389099751534040      -0.15399020257086704      -0.16992102308953960      -0.19472408732339730      -0.23278042613498329     
  0.21464279708514233       0.13902462990551712        7.9136926301729638E-002   3.3637374143467569E-002  -1.1644818198797147E-004  -2.4897735908649299E-002  -4.3075728554670345E-002  -5.6488294102898351E-002  -6.6491653520516891E-002  -7.4060685019904149E-002  -7.9886953795940130E-002  -8.4458223442664959E-002  -8.8118021451657036E-002  -9.1108560254931525E-002  -9.3601059151511734E-002  -9.5716955534456361E-002  -9.7542678151912199E-002  -9.9139926031993397E-002 -0.10055283342196031      -0.10181299323596793      -0.10294302718567572      -0.10395919854322333      -0.10487343944961136      -0.10569509200835814      -0.10643263135758474      -0.10709564488798851      -0.10769738576479249      -0.10825830661937275      -0.10881112282562455      -0.10940817319179796      -0.11013216812192272      -0.11111188157991592      -0.11254500701787507      -0.11473132011521336      -0.11812052083119085      -0.12338063082163231      -0.13149431131564704      -0.14389099751533685      -0.16261995234473758      -0.19055842956497671      -0.23162334624182179     
  0.21967596110226495       0.15314805141633236        9.9416104916945525E-002   5.7195191772166032E-002   2.4665207046991239E-002  -1.1700026003746977E-004  -1.8921849962574289E-002  -3.3219614459206515E-002  -4.4164705619751832E-002  -5.2632832649825545E-002  -5.9274416495396220E-002  -6.4566495037032823E-002  -6.8856472754974085E-002  -7.2396485488000373E-002  -7.5369351113216076E-002  -7.7907716702793728E-002  -8.0107991832731429E-002  -8.2040410554065524E-002  -8.3756279483932161E-002  -8.5293218141718086E-002  -8.6678999627000763E-002  -8.7934455010358903E-002  -8.9075806690947168E-002  -9.0116738133811936E-002  -9.1070484991348621E-002  -9.1952244332617283E-002  -9.2782245985755019E-002  -9.3589918551853835E-002  -9.4419721715305549E-002  -9.5339420454432222E-002  -9.6451864204280646E-002  -9.7911727684475203E-002  -9.9949191500286361E-002 -0.10290319917961099      -0.10726769149690263      -0.11375495883996933      -0.12338063082163231      -0.13757413292170995      -0.15831547291110759      -0.18829254709846310      -0.23106294971541175     
  0.22268771336313442       0.16207874933312816       0.11296776409906517        7.3754424937670038E-002   4.2843129037358763E-002   1.8686075937832225E-002  -1.1955802773289115E-004  -1.4769640529649131E-002  -2.6237369890095508E-002  -3.5288866157407117E-002  -4.2513465226345470E-002  -4.8357462800196593E-002  -5.3155376570479529E-002  -5.7156357189615647E-002  -6.0545336656796511E-002  -6.3459406631936499E-002  -6.6000235091827619E-002  -6.8243357499355284E-002  -7.0245087290283781E-002  -7.2047665647741344E-002  -7.3683152266311502E-002  -7.5176462813564271E-002  -7.6547890470718194E-002  -7.7815408707124334E-002  -7.8997040574939170E-002  -8.0113596710840618E-002  -8.1192132736269684E-002  -8.2270561202918202E-002  -8.3403981086560108E-002  -8.4673468152153930E-002  -8.6198313444000974E-002  -8.8153014271191488E-002  -9.0790716269245841E-002  -9.4475262766324342E-002  -9.9724479406783750E-002 -0.10726769149690085      -0.11812052083119085      -0.13367940704163317      -0.15583671625585893      -0.18711486711456971      -0.23081635134461465     
  0.22460205891092677       0.16795893084393398       0.12224951658599537        8.5548186978517293E-002   5.6255083383788707E-002   3.2981664990030635E-002   1.4526917758484914E-002  -1.2381236464120704E-004  -1.1804672472218725E-002  -2.1184893610568967E-002  -2.8790947024319280E-002  -3.5030857285020200E-002  -4.0217445268411645E-002  -4.4588770166391178E-002  -4.8325162443882075E-002  -5.1562909934247614E-002  -5.4404987339359501E-002  -5.6929335549027904E-002  -5.9195199769481288E-002  -6.1247987836926310E-002  -6.3123048110106605E-002  -6.4848709478385391E-002  -6.6448883314907725E-002  -6.7945503561408938E-002  -6.9361078694834877E-002  -7.0721650734866248E-002  -7.2060504193673047E-002  -7.3423046336044351E-002  -7.4873394137944693E-002  -7.6503359381358216E-002  -7.8444727002850101E-002  -8.0885977185445768E-002  -8.4094905980060197E-002  -8.8448938041691960E-002  -9.4475262766324342E-002 -0.10290319917961099      -0.11473132011521336      -0.13131178077150096      -0.15445409908937435      -0.18655088434542577      -0.23073018577485271     
  0.22587933487172940       0.17197441140755743       0.12877247670129144        9.4091850536646149E-002   6.6257185622165204E-002   4.3924075409625174E-002   2.5990674942128589E-002   1.1551919066627336E-002  -1.2945058229330009E-004  -9.6466140515745202E-003  -1.7470829197890225E-002  -2.3972339673326903E-002  -2.9439428501764731E-002  -3.4095072526091563E-002  -3.8110977270499724E-002  -4.1619065432646707E-002  -4.4720678644078582E-002  -4.7493839536208782E-002  -4.9998941526023355E-002  -5.2283216896854778E-002  -5.4384302216183400E-002  -5.6333187731983259E-002  -5.8156813122284934E-002  -5.9880560512233227E-002  -6.1530900824262158E-002  -6.3138473630736325E-002  -6.4741927102953678E-002  -6.6392916407199021E-002  -6.8162760463926109E-002  -7.0151392318732242E-002  -7.2499411916620460E-002  -7.5404263893939394E-002  -7.9141816640127871E-002  -8.4094905980060197E-002  -9.0790716269244953E-002  -9.9949191500288137E-002 -0.11254500701787507      -0.12988606304099015      -0.15371221996940676      -0.18631961768022975      -0.23071935993319670     
  0.22676915979080370       0.17481254765161225       0.13348005434822774       0.10040431643077552        7.3824204622876755E-002   5.2388909336064438E-002   3.5037729166779108E-002   2.0926683114863898E-002   9.3813766219943417E-003  -1.3615750838780194E-004  -8.0530201151092218E-003  -1.4706353577866649E-002  -2.0360849554225124E-002  -2.5223409780746664E-002  -2.9455288986597772E-002  -3.3182011201704054E-002  -3.6501362386397229E-002  -3.9489771607428725E-002  -4.2207387098796456E-002  -4.4702135892435102E-002  -4.7013032845971914E-002  -4.9172983932647796E-002  -5.1211314232638472E-002  -5.3156247398618461E-002  -5.5037572881160290E-002  -5.6889762979236203E-002  -5.8755846051933514E-002  -6.0692408541021425E-002  -6.2776189862893794E-002  -6.5112855111886692E-002  -6.7848684525072311E-002  -7.1186110268145697E-002  -7.5404263893939394E-002  -8.0885977185444879E-002  -8.8153014271191488E-002  -9.7911727684474315E-002 -0.11111188157991592      -0.12902219553649097      -0.15332747210885067      -0.18625438571197250      -0.23073669457614088     
