   1.0243829153415167        5.6522126127089223        8.9854633463588147        11.381703552507149        13.102292441427341        14.337770681203846        15.226661980444977        15.869371182479536        16.338438575233553        16.686090694561933        16.949788588169486        17.156295424209688        17.324651484265601        17.468344689024825        17.596890378787140        17.716978735423485        17.833307209012482        17.949185028690401        18.066974673693263        18.188419090838362        18.314892032447819        18.447601127657194        18.587768487791564        18.736811345368640        18.896545226366072        19.069434456668244        19.258919616024176        19.469859314064109        19.709135075324141        19.986484210118263        20.315647751813650        20.715950824916462        21.214473831930167        21.849028182631820        22.672224715749756        23.757022854583937        25.204282382659063        27.153018808710989        29.794302601108587        33.390061998391282        38.298475011079645     
  -3.5534861003700153        1.0730360972880235        4.4048533192579384        6.7995248234902821        8.5184000465899352        9.7520092513295360        10.638865071003645        11.279360563027774        11.746023475851421        12.091067006825714        12.351938018018435        12.555384593915228        12.720430980553548        12.860548054234602        12.985233041776119        13.101156878738934        13.212996568657811        13.324039622605605        13.436625454851409        13.552472520629758        13.672928569780609        13.799173628946894        13.932400512741610        14.073995363158753        14.225740716564269        14.390065898864728        14.570374361850400        14.771485334906844        15.000238578671647        15.266327117082358        15.583445027956685        15.970867656074704        16.455622636263527        17.075465449643239        17.882947662504073        18.950965888814757        20.380313361881132        22.309935083853354        24.930826832548945        28.504837731602208        33.390061998391282     
  -6.8342796120014171       -2.2090618587459239        1.1213283840938670        3.5144416769812086        5.2316182092254095        6.4633784138852981        7.3482244776558634        7.9865383580392395        8.4508360117607673        8.7933181119562551        9.0514182210027769        9.2518703028045692        9.4136836139467199        9.5503131217206221        9.6712391708351930        9.7831147850899800        9.8905979668752035        9.9969560736535712        10.104507147000916        10.214946980029120        10.329599296747173        10.449618655832190        10.576170878995971        10.710613502982719        10.854698754282786        11.010823846895164        11.182358215856397        11.374085060435981        11.592805983265142        11.848173601518736        12.153839209947556        12.529032859368748        13.000734237733298        13.606648076527623        14.399272231556122        15.451446478658715        16.863903909413175        18.775525895025986        21.377240897358284        24.930826832548945        29.794302601108587     
  -9.1754427705852013       -4.5515264123037689       -1.2225566395024237        1.1690088772208262        2.8845015894093420        4.1144326563849614        4.9972944242448323        5.6334584104315617        6.0954294977452070        6.4353966152261730        6.6907808726791087        6.8883030325418417        7.0469583583987259        7.1801869880231930        7.2974535526380020        7.4053944285372157        7.5086499837959169        7.6104688990761939        7.7131494379523966        7.8183664524170906        7.9274214969529329        8.0414456634628433        8.1615799370550874        8.2891555715202010        8.4258969833753596        8.5741719645889187        8.7373188264711814        8.9200878483878121        9.1292458173064741        9.3744085340266796        9.6691883656064768        10.032774207295098        10.492102240776568        11.084831211150941        11.863410371352536        12.900628134193687        14.297163316699301        16.191839944531573        18.775525895025986        22.309935083853354        27.153018808710989     
  -10.838205431165434       -6.2155874242971807       -2.8880316358238733      -0.49800351520867525        1.2158201442153931        2.4439417646896056        3.3248444354194797        3.9588898680499049        4.4185725600159023        4.7560704431160614        5.0087929839924534        5.2034486201303745        5.3590195705819514        5.4889321691981667        5.6026364419524262        5.7067533143889468        5.8059068118055723        5.9033283310571516        6.0012978592738770        6.1014709250208377        6.2051286551419231        6.3133805494311446        6.4273447729710647        6.5483284648103712        6.6780305616828883        6.8187919366986662        6.9739224653018361        7.1481423919506035        7.3481867833186554        7.5836379436460311        7.8680728715198214        8.2206431211487825        8.6682454546794219        9.2484970077097728        10.013803116416053        11.036905846182261        12.418435106084399        14.297163316699301        16.863903909413175        20.380313361881132        25.204282382659063     
  -12.012972532750727       -7.3916498395916523       -4.0655015730405841       -1.6770005233382632        3.5168747756927798E-002   1.2615004430391872        2.1404689566443578        2.7724268036345761        3.2298587561032113        3.5649324630780632        3.8150465208341293        4.0068978771531834        4.1594566086542599        4.2861362188957202        4.3963731787439437        4.4967740949494557        4.5919478694430413        4.6851099281361082        4.7785233944127432        4.8738259927274648        4.9722800554340072        5.0749752448645173        5.1830087903691080        5.2976657388515562        5.4206217173605182        5.5541930075168926        5.7016635439145560        5.8677262097846841        6.0590872155495568        6.2852984357119928        6.5599047831699062        6.9020239838198014        7.3385171377866261        7.9069637892157179        8.6597296528107037        9.6695150367647607        11.036905846182261        12.900628134193687        15.451446478658715        18.950965888814757        23.757022854583937     
  -12.838125363291379       -8.2180949519836677       -4.8933477681772253       -2.5063635187906703      -0.79583407379549476       0.42872704906011294        1.3057860891856696        1.9356869497651701        2.3909053097257620        2.7235992182784567        2.9711571385815301        3.1602653240002567        3.3098825660204190        3.4334104614463374        3.5402729203051986        3.6370633003216524        3.7283765303946899        3.8174133017766319        3.9064212020531466        3.9970215772455555        4.0904594950634685        4.1878064212252344        4.2901404084492736        4.3987262965401150        4.5152184220111415        4.6419106369016543        4.7820632487965646        4.9403442552038355        5.1234336577739548        5.3408557316592509        5.6061263289470169        5.9383325788673691        6.3643033709424950        6.9215843428341586        7.6625055208858672        8.6597296528107037        10.013803116416053        11.863410371352536        14.399272231556122        17.882947662504073        22.672224715749756     
  -13.413919321248818       -8.7951781657701584       -5.4718256486827315       -3.0863479833512875       -1.3774439037888915      -0.15463416781938588       0.72053982850529597        1.3484139372131254        1.8014553490687724        2.1318131657511117        2.3768664200516088        2.5632914275143608        2.7100365085198730        2.8304922283853742        2.9340708768427493        3.0273535726945431        3.1149223560135288        3.1999643465160359        3.2847128431350705        3.3707741500381712        3.4593775020381541        3.5515777012306273        3.6484352643737994        3.7511965793427979        3.8614965690045890        3.9816086620707525        4.1147716828313605        4.2656310328151203        4.4408429497450115        4.6499067189667640        4.9063119161581472        5.2291180438880502        5.6451249480540211        6.1918477358106649        6.9215843428341586        7.9069637892157179        9.2484970077097728        11.084831211150941        13.606648076527623        17.075465449643239        21.849028182631820     
  -13.812737877017089       -9.1952829571700114       -5.8733187138520533       -3.4893374703911029       -1.7820443965146542      -0.56096702780583296       0.31234610280303643       0.93822333344291653        1.3891239452118509        1.7171887147019946        1.9597879136082348        2.1435886387954528        2.2875295117807912        2.4049908951559198        2.5053743472604015        2.5952497008543496        2.6791871281012165        2.7603612704338016        2.8409923082697750        2.9226727557592129        3.0066173534470435        3.0938656706160259        3.1854622167544613        3.2826365604062864        3.3870059536716890        3.5008252618340174        3.6273138099310849        3.7710965192269938        3.9388081188606767        4.1399253077512626        4.3879139454665843        4.7018086345176027        5.1083830799963845        5.6451249480540211        6.3643033709424950        7.3385171377866261        8.6682454546794219        10.492102240776568        13.000734237733298        16.455622636263527        21.214473831930167     
  -14.086643011039152       -9.4704713124403899       -6.1498889729427093       -3.7673940429844412       -2.0616977153301224      -0.84233385887178924        2.9142334864335817E-002  0.65305220441913081        1.1018476738635088        1.4276617881219571        1.6678566945805908        1.8490909543208145        1.9902942218973985        2.1048374411467528        2.2021122782955529        2.2886781780751453        2.3690944051079494        2.4465241490923129        2.5231755687034645        2.6006285593422427        2.6800846175614637        2.7625694138801524        2.8491128733720417        2.9409292622256142        3.0396197784808257        3.1474224463525133        3.2675389258899146        3.4045756108567615        3.5651478000333356        3.7587118169424860        3.9987121566244412        4.3041610218380919        4.7018086345176027        5.2291180438880502        5.9383325788673691        6.9020239838198014        8.2206431211487825        10.032774207295098        12.529032859368748        15.970867656074704        20.715950824916462     
